date;txVolume(USD);adjustedTxVolume(USD);txCount;marketcap(USD);price(USD);exchangeVolume(USD);realizedCap(USD);generatedCoins;fees;activeAddresses;averageDifficulty;paymentCount;medianTxValue(USD);medianFee;blockSize;blockCount
12/06/2018;6.460.010.625.559.950;29.146.652.317.537.200;214450;118019773218.0;6905.82;4654380032.0;9.006.626.659.603.450;1812.5;2.190.653.344;654022;4940704885521.83;340711;2.704.435.129.776;2,03E+11;151515066;145
13/06/2018;6.050.461.636.595.240;3.005.806.381.327.760;211686;112751893896.0;6596.88;5052349952.0;8.976.567.017.318.270;17.874.999.992;37.414.231.810.000.000;658357;4940704885521.83;355490;28.168.591.840.560.000;4.52e-05;130566188;143
14/06/2018;5.827.509.265.830.230;2.401.280.198.781.970;209876;1.084.206.660.817.970;6342.75;5138710016.0;897.215.701.203.007;191.249.999.924;2.801.723.114;583318;4940704885521.83;335212;29.558.007.843.750.000;4,53E+11;113813956;153
15/06/2018;47.283.277.993.996.300;23.822.115.661.809.600;205708;1.140.969.815.804.840;6674.08;3955389952.0;8.961.654.240.526.790;191.249.999.854;2.319.453.295;629466;4940704885521.83;377094;25.469.383.829.120.000;3,51E-02;122606017;153
16/06/2018;2.204.904.080.637.680;12.721.549.899.127.300;158924;110372701920.0;6455.45;3194170112.0;8.960.282.658.855.650;2075.0;1.644.224.754;442345;4940704885521.83;264540;21.408.047.448.749.900;1,88E-02;78657265;166
17/06/2018;238.272.173.869.422;12.988.267.086.788.900;144751;1.119.257.811.494.980;6545.53;3104019968.0;8.956.329.384.219.060;196.249.999.924;2.348.902.029;436137;4940704885521.83;252845;1.980.105.953.231;1,45E-02;77083902;157
18/06/2018;332.325.094.546.292;2.047.505.864.636.520;196141;111332613112.0;6510.07;4039200000.0;8.953.844.514.992.130;2050.0;1.752.291.191;574922;4940704885521.83;322249;238.485.998.338;1,36E-02;106388062;164
19/06/2018;35.213.090.639.190.500;20.173.981.109.929.700;191650;11.531.871.683.364.900;6742.39;4057029888.0;8.950.709.675.983.070;193.749.999.926;8.380.865.389;621857;5024546460934.29;316994;25.597.861.208.840.000;2,56E-02;140836733;155
20/06/2018;3.529.790.002.126.760;19.213.338.938.239.500;198734;11.581.731.642.951.900;6770.76;3888640000.0;8.947.358.980.318.790;193.749.999.921;20.328.532.024;585078;5077499034879.01;325100;28.318.906.822.800.000;0.00031392000000000003;167090040;155
21/06/2018;36.961.201.115.714.900;20.309.095.164.048.900;197943;115991067684.0;6780.09;3529129984.0;8.950.471.813.002.600;212.499.999.927;7.352.012.206;562602;5077499034879.01;322510;24.138.815.422.500.000;0.000213;104846383;170
22/06/2018;4.728.182.571.358.900;273.326.351.323.387;203993;1.152.816.702.675.260;6737.88;5079810048.0;8.929.968.515.862.520;1887.5;689.368.202;618791;5077499034879.01;373827;28.487.493.862.680.000;0.00016704;120086025;151
23/06/2018;2.467.068.562.308.620;13.132.793.907.484.700;163135;104210746150.0;6090.1;3431360000.0;8.925.418.159.726.230;2000.0;3.193.798.474;483230;5077499034879.01;288670;206.499.213.136;3,98E-02;85507627;160
24/06/2018;2.990.514.019.784.130;16.466.128.622.879.600;157851;10.549.340.439.310.000;6164.28;4566909952.0;8.918.138.242.478.130;213.749.999.928;27.030.858.170.000.000;456995;5077499034879.01;273997;21.924.944.668.439.900;1.62e-05;82890016;171
25/06/2018;37.687.951.995.372.900;21.826.250.170.087.800;200016;105636969732.0;6171.97;5500810240.0;8.913.139.002.980.060;1962.5;3.468.013.653;614032;5077499034879.01;315301;24.533.914.036.380.000;2,10E-02;144588810;157
26/06/2018;32.021.632.711.584.400;18.302.538.371.677.700;195258;10.704.467.310.900.600;6253.55;3279759872.0;8.905.956.581.443.800;1825.0;3.234.384.664;612977;5077499034879.01;311474;24.481.266.215.450.000;1.87e-05;155868381;146
27/06/2018;39.126.938.555.076.400;25.823.912.551.127.600;188389;1.041.585.393.804.940;6084.4;32.962.199.040.000.000;8.832.686.766.225.870;1512.5;3.215.886.049;589279;5077499034879.01;300383;253.782.696.916;2,76E-02;131653212;121
28/06/2018;327.808.791.565.602;19.504.814.840.501.500;187467;105347790873.0;6153.16;3467800064.0;8.817.083.421.611.840;1962.5;2.715.925.646;555077;5077499034879.01;300659;2.428.113.235.184;2,03E+11;108240442;157
29/06/2018;3.069.156.853.496.530;19.522.130.126.275.900;197730;100992500364.0;5898.13;3966230016.0;8.816.431.900.680.990;1887.5;2.741.063.627;589876;5077499034879.01;355271;2.663.462.800.075;1,51E+11;112723508;151
30/06/2018;26.459.125.425.828.300;15.971.076.062.995.600;180924;106415721101.0;6214.22;4543860224.0;8.816.349.700.855.170;176.249.999.926;23.604.097.590.000.000;567603;5077499034879.01;277981;239.523.381.368;1,51E+11;139214958;141
01/07/2018;32.143.119.109.325.700;18.352.698.602.757.700;156100;10.980.891.299.981.800;6411.68;4788259840.0;8.797.096.210.684.510;183.749.999.923;167.928.896;483872;5077499034879.01;269207;1.923.331.525.808;1,36E-02;103677842;147
02/07/2018;3.936.375.438.941.940;20.926.371.195.670.900;199153;10.928.426.520.698.200;6380.38;4396930048.0;8.800.447.888.933.580;1762.5;23.480.637.650.000.000;638283;5172892177079.8;336826;24.291.229.606.880.000;1,73E-02;139244571;141
03/07/2018;4.464.211.068.382.650;2.713.078.864.479.120;216631;11.299.831.205.275.200;6596.66;4672309760.0;879.504.989.648.255;144.999.999.922;2.790.259.772;659326;5363678461481.36;344382;303.638.982.472;2.26e-05;129202773;116
04/07/2018;34.902.609.751.001.900;2.073.028.935.173.020;206654;11.222.483.406.983.800;6550.87;4176689920.0;8.797.282.112.026.790;167.499.994.556;2.154.452.916;609579;5363678461481.37;336379;2.158.923.714.723;1.87e-05;125337300;134
05/07/2018;38.280.784.104.600.000;21.193.809.530.865.300;199463;113072831430.0;6599.71;4999240192.0;8.795.090.605.156.650;171.249.999.927;1.976.600.519;545559;5363678461481.37;319874;21.446.615.607.299.900;1,70E-02;107373506;137
06/07/2018;39.122.531.986.004.000;2.254.629.281.675.890;200833;113754032814.28;6638.69;4313959936.0;8.788.856.454.400.070;199.999.994.622;2.170.281.974;647794;5363678461481.37;432381;21.112.016.726.119.900;1,51E+11;109673373;160
07/07/2018;23.693.787.620.760.000;13.046.101.597.721.700;170004;11.428.109.642.336.400;6668.71;3961080064.0;8.789.934.534.328.020;1950.0;1.656.969.368;473901;5363678461481.37;277763;1.727.644.694.183;1,36E-02;83804769;156
08/07/2018;31.310.265.281.084.200;17.757.834.575.813.900;155527;117535319865.0;6857.8;3386210048.0;8.782.238.904.506.570;1975.0;1.564.479.917;492262;5363678461481.37;274916;18.859.018.578;1.29e-05;93569107;158
09/07/2018;3.529.973.460.555.610;20.826.127.929.863.200;206410;11.612.918.692.621.100;6775.08;3718129920.0;8.780.990.198.922.060;169.999.999.921;1.992.606.527;627020;5363678461481.37;322535;2.253.502.041.804;1.6e-05;144216488;136
10/07/2018;5.529.289.206.233.050;2.310.385.944.689.240;215914;11.552.673.894.448.300;6739.21;4052430080.0;8.772.323.435.788.400;186.249.994.597;2.286.071.401;666042;5363678461481.37;339389;2.456.343.652.534;1,69E-02;144752096;149
11/07/2018;37.472.296.835.050.800;2.210.974.336.769.920;202468;108.535.670.495.005;6330.77;3644859904.0;8.766.465.984.356.530;1687.5;2.044.250.057;616214;5363678461481.37;313756;22.780.554.137.220.000;1,81E-02;135889955;135
12/07/2018;3.981.246.382.990.610;20.355.745.023.239.500;203394;10.967.887.004.151.300;6396.78;37.701.701.119.999.900;8.756.532.659.331.850;1762.5;1.863.321.237;944272;5363678461481.37;304588;2.046.154.650.228;1.86e-05;166261487;141
13/07/2018;3.815.861.354.376.320;2.129.787.680.878.920;207761;10.691.665.462.725.900;6235.03;3805400064.0;8.748.024.128.184.440;1787.5;1.953.514.153;933538;5363678461481.37;371436;2.057.014.958.378;1,81E-02;159235177;143
14/07/2018;3.009.261.259.934.360;14.154.013.759.653.900;176342;10.714.063.909.456.200;6247.5;2923670016.0;8.745.998.987.027.820;1662.5;1.501.264.127;809623;5363678461481.37;277214;16.983.316.455.000.000;1,52E-02;154212147;133
15/07/2018;3.287.356.879.154.310;13.351.681.594.712.900;161018;10.758.346.660.771.500;6272.7;3285459968.0;8.746.853.541.383.770;1662.5;1.527.821.656;509930;5363678461481.37;265588;20.109.109.477.799.900;1,85E-02;102934830;133
16/07/2018;441.099.641.906.966;20.921.384.016.027.500;207722;10.903.893.187.502.800;6357.01;4725799936.0;8.749.972.180.060.860;1500.0;2.361.292.569;583692;5363678461481.36;328693;24.156.638;2,15E-02;111456899;120
17/07/2018;4.665.305.839.722.180;25.330.864.647.390.100;233807;115615494416.25;6739.65;5961950208.0;8.764.041.920.703.620;1987.5;2.494.209.666;688584;5199615302175.17;369601;240.687.054.765;2,02E-02;144584350;159
18/07/2018;52.567.724.782.271.500;2.932.085.137.569.400;238595;12.550.665.554.497.800;7315.32;6103410176.0;8.768.480.671.068.750;217.499.999.853;31.826.684.750.000.000;770835;5178671069072.25;377654;23.689.208.071.320.000;3,07E-02;182086519;174
19/07/2018;4.707.739.708.986.630;26.304.933.268.308.100;224868;126601427070.0;7378.2;5111629824.0;8.775.697.295.744.630;21.374.999.993;2.882.741.906;636864;5178671069072.25;356263;203.132.618.172;2.59e-05;125621525;171
20/07/2018;4.551.700.540.136.890;23.799.334.903.660.900;225375;12.814.637.123.525.300;7467.4;4936869888.0;8.777.898.352.662.910;1925.0;2.308.779.797;651803;5178671069072.25;390930;215.323.375.088;2.24e-05;125555080;154
21/07/2018;3.143.680.510.313.750;16.542.036.188.795.400;184666;12.619.096.141.441.200;7352.72;3726609920.0;8.782.441.372.113.770;1712.5;1.737.819.099;505481;5178671069072.25;298834;170.895.962.236;1,72E-02;98056548;137
22/07/2018;27.647.566.026.589.300;1.233.501.405.965.950;166947;12.732.477.156.322.000;7417.8;3695460096.0;8.785.657.772.376.750;2275.0;1.477.231.882;458207;5178671069072.25;280340;180.162.117.018;1,37E-02;82135273;182
23/07/2018;4.781.389.673.431.590;24.456.059.707.660.800;229314;12.728.711.797.220.200;7414.71;5132480000.0;8.795.557.942.532.500;2075.0;2.612.072.165;711253;5178671069072.25;356168;22.975.235.235.419.900;2,00E-05;147749615;166
24/07/2018;5.790.915.701.598.540;30.644.014.933.177.000;259199;13.248.350.239.887.900;7716.51;7277689856.0;8.814.871.823.613.380;198.749.999.924;2.964.295.029;718928;5178671069072.25;406479;2.142.716.638.545;1,93E-02;145872253;159
25/07/2018;5.485.943.591.324.700;2.929.991.201.487.230;250031;14.388.745.190.697.900;8379.66;5845400064.0;88.242.724.594.265;221.249.999.928;2.682.417.337;776511;5178671069072.25;409243;19.438.716.284.999.900;2.01e-05;170818185;177
26/07/2018;4.639.718.655.876.240;2.636.205.960.471.760;231514;14.042.165.831.323.500;8176.85;4899089920.0;8.823.882.302.500.720;2062.5;2.388.022.702;639897;5178671069072.25;371182;20.087.372.362.750.000;1.62e-05;127276200;165
27/07/2018;4.546.416.627.231.780;2.553.697.001.381.750;229230;13.654.960.672.492.600;7950.4;5195879936.0;8.832.966.506.573.710;20.874.999.984.700.000;2.072.404.572;717598;5178671069072.25;418484;19.745.923.505.599.900;1,19E-02;148008101;167
28/07/2018;34.335.070.476.814.700;16.945.505.621.575.000;188093;140319943620.0;8169.06;3988750080.0;8.838.365.315.322.150;181.249.999.927;1.674.880.998;564178;5178671069072.25;305235;1.779.951.581.964;1,34E-02;110061661;145
29/07/2018;3.570.968.619.665.360;19.198.585.139.612.600;168237;14.096.870.083.231.900;8205.82;4107190016.0;8.847.709.421.031.720;212.499.989.145;1.567.077.716;484547;5595791656327.7;301795;1.821.513.153.124;1.23e-05;91684557;170
30/07/2018;4.869.650.399.971.700;26.993.245.580.421.300;230790;141253321664.0;8221.58;5551400000.0;8.851.705.089.940.100;1675.0;2.457.789.474;636120;5949437371609.51;367965;2.319.117.799.502;1,77E-02;122085777;134
31/07/2018;509.590.241.205.072;2.714.062.562.900.320;242830;1.405.745.898.241.050;8181.2;5287530000.0;8.850.147.715.786.890;183.749.999.922;255.829.697;690053;5949437371609.51;392240;231.863.143.764;1,88E-02;139681465;147
01/08/2018;4.566.928.612.458.490;23.503.788.687.320.300;240894;13.350.696.688.230.600;7769.04;4797620000.0;884.869.837.226.013;18.749.999.984.400.000;21.283.298.600.000.000;705913;5949437371609.51;377686;23.505.075.139.200.000;1.83e-05;148581175;150
02/08/2018;4.575.247.295.201.670;25.212.504.815.735.900;224720;131204243016.0;7634.19;4214110000.0;8.846.641.303.780.760;191.249.999.851;2.520.903.778;634184;5949437371609.51;358896;2.098.238.799.444;1,86E-02;123461583;153
03/08/2018;4.551.433.195.571.520;24.053.539.890.988.500;229693;1.299.816.543.362.450;7562.14;4627150000.0;8.841.562.384.993.250;2075.0;2.321.487.948;688873;5949437371609.51;436035;19.757.209.946.720.000;1,92E-02;138448268;166
04/08/2018;35.939.554.015.816.600;15.424.128.775.703.300;191481;12.787.603.363.282.800;7438.67;42.683.899.999.999.900;8.833.167.388.971.260;2200.0;1.719.453.121;542819;5949437371609.51;333559;1.735.940.845.757;1,36E-02;101038463;176
05/08/2018;34.431.774.498.929.700;14.710.543.301.535.500;172021;120883073339.0;7031.08;3679110000.0;883.214.437.518.082;2000.0;136.299.328;495719;5949437371609.51;297092;1.580.465.849.424;1.13e-05;92496859;160
06/08/2018;42.565.221.004.603.000;21.806.026.910.681.000;218476;121442485815.5;7062.94;3925900000.0;8.824.816.788.448.190;163.749.999.921;177.504.862;654516;5949437371609.51;349815;20.174.376.990.739.900;1,50E-02;137679258;131
07/08/2018;4.547.865.328.412.690;2.237.663.183.086.540;232894;119657010300.0;6958.32;4682800000.0;8.817.207.073.878.050;1887.5;1.861.533.926;706511;5949437371609.51;365984;2.070.734.102.952;1,37E-02;153485224;151
08/08/2018;5.388.353.975.607.140;27.131.934.310.675.200;235154;116033675670.0;6746.85;5064430000.0;8.803.135.094.458.250;196.249.999.852;2.075.086.011;649793;5949437371609.51;390751;22.582.226.457.450.000;1,53E-02;127634373;157
09/08/2018;4.601.544.380.796.430;2.481.928.065.804.360;222177;1.084.560.229.444.700;6305.56;42.670.399.999.999.900;8.795.473.013.141.030;1862.5;20.750.207.500.000.000;629986;5949437371609.51;360943;1.917.235.154.132;2.24e-05;119848994;149
10/08/2018;445.615.060.132.035;23.698.297.651.573.800;225972;11.304.320.969.553.100;6571.42;4528680000.0;878.595.742.145.684;219.999.999.927;2.041.451.761;658540;5949437371609.51;417084;20.038.323.005.880.000;1,57E-02;139458549;176
11/08/2018;310.492.538.659.737;16.784.701.316.802.800;192268;106422805476.0;6185.79;40.478.499.999.999.900;8.781.676.643.736.140;2125.0;1.539.050.663;525917;6197839919507.38;308729;1.797.468.095.358;1,12E+11;103956856;170
12/08/2018;2.298.917.333.981.520;12.905.749.512.744.000;164889;10.811.852.408.600.100;6283.65;5665250000.0;8.779.560.402.053.320;193.749.999.926;1.277.525.693;477955;6389316883511.97;283875;1.597.636.235.085;8.81e-06;90604745;155
13/08/2018;4.299.064.024.246.170;245.431.432.560.639;222079;10.912.323.261.825.100;6341.36;40.839.800.000.000.000;877.726.966.081.489;187.499.999.924;1.992.080.467;611815;6389316883511.97;355002;2.066.577.566.632;1,58E-02;135974531;150
14/08/2018;52.927.412.194.284;2.748.515.001.614.900;247486;108209999834.0;6287.66;5301700000.0;8.764.279.527.078.980;1700.0;2.645.582.537;657023;6389316883511.97;393307;22.886.736.578.699.900;2.3e-05;137603837;136
15/08/2018;4.598.554.836.417.860;2.675.973.813.392.060;245905;107082614433.5;6221.42;4895450000.0;875.584.507.613.284;201.249.999.922;2.216.329.503;680561;6389316883511.97;417302;1.984.853.218.268;1,78E-02;127361812;161
16/08/2018;38.809.037.878.739.900;22.063.476.109.983.900;232177;1.083.480.884.414.980;6294.23;4328420000.0;875.503.758.906.002;1975.0;24.047.694.540.000.000;620660;6389316883511.97;362609;19.617.176.287.159.900;2,20E-02;120387676;158
17/08/2018;37.715.089.036.758.900;21.299.631.815.774.100;233642;10.916.375.594.635.300;6340.91;4992990000.0;876.001.438.554.769;1900.0;2.488.424.895;652818;6389316883511.97;399526;19.862.501.097.669.900;1.72e-05;126620477;152
18/08/2018;24.846.679.616.631.200;1.318.392.463.856.950;190775;113352181054.0;6583.43;39.845.200.000.000.000;8.758.138.741.334.700;2000.0;1.645.331.646;502019;6389316883511.97;308597;1.697.179.286.908;1,37E-02;94409636;160
19/08/2018;20.254.250.986.221.000;11.352.266.011.794.500;167255;11.059.400.287.850.100;6422.57;3311170000.0;8.761.993.566.996.810;18.124.999.984.400.000;1.704.586.085;514313;6389316883511.97;316565;166.226.387.712;9.04e-06;89831571;145
20/08/2018;35.425.503.386.252.100;19.237.027.790.432.000;214833;11.194.837.045.250.700;6500.51;3665100000.0;8.758.717.077.572.530;1875.0;2.907.233.893;623598;6389316883511.97;349379;20.083.767.679.680.000;2.59e-05;122727236;150
21/08/2018;4.260.145.323.396.700;25.378.487.959.526.900;217629;10.852.545.207.047.300;6301.07;3377180000.0;876.085.631.132.148;18.499.999.993.200.000;2.475.227.584;589708;6389316883511.97;340058;2.063.511.579.913;2,71E-02;115408430;148
22/08/2018;4.213.578.375.373.690;24.538.261.223.627.100;230173;11.172.776.428.150.400;6486.25;4668110000.0;8.760.798.719.309.780;19.999.999.985;2.427.418.043;638156;6389316883511.97;369529;1.948.573.928.625;2,30E-02;123983722;160
23/08/2018;3.559.409.835.663.550;21.427.356.664.910.200;217203;10.976.010.633.750.800;6371.34;3426180000.0;8.763.885.176.600.410;186.249.999.927;1.930.837.036;569277;6389316883511.97;338921;18.958.699.473.480.000;1,97E-02;114490282;149
24/08/2018;3.616.315.147.076.220;1.988.909.336.892.720;219702;112876301868.0;6551.52;4097820000.0;8.767.518.301.895.670;1825.0;1.915.356.329;632142;6505039002077.21;382945;20.604.530.400.000.000;1,70E-02;119823738;146
25/08/2018;3.079.792.231.572.990;17.090.466.031.346.700;196285;115789442465.0;6719.95;3312600000.0;8.774.429.708.329.330;1687.5;2.106.312.548;548608;6727225469722.53;319211;1.843.289.676.945;1.13e-05;103079478;135
26/08/2018;2.387.268.575.069.280;12.056.448.018.137.200;172574;116401697924.0;6754.64;3295500000.0;8.779.116.830.463.320;216.249.999.858;2.780.300.602;502611;6727225469722.52;283228;16.074.124.882.240.000;8,93E+09;98560782;173
27/08/2018;4.341.753.457.709.810;2.426.599.071.837.900;223471;11.566.172.514.991.100;6710.8;4019000000.0;8.786.926.382.250.080;231.249.999.927;3.265.580.356;664869;6727225469722.52;351392;205.069.498.804;1.03e-05;129786683;185
28/08/2018;4.715.126.021.650.800;28.736.238.474.415.900;237886;11.878.214.548.361.000;6891.08;4659940000.0;8.797.332.191.197.290;1912.5;4.521.346.372;663743;6727225469722.53;368006;22.688.053.970.400.000;3,00E-05;134621756;153
29/08/2018;4.562.768.211.755.380;24.757.097.833.152.500;237369;1.222.526.554.486.000;7091.71;41.458.800.000.000.000;8.808.172.134.265.730;1737.5;2.364.752.291;669404;6727225469722.53;388150;2.109.334.819.757;2,37E-02;126196179;139
30/08/2018;42.509.948.519.476.500;2.284.678.486.454.590;231237;12.143.961.365.161.400;7043.76;4463250000.0;88.098.348.138.234;192.499.999.924;2.410.101.603;621242;6727225469722.53;347470;2.308.041.517.968;2,56E+11;125933626;154
31/08/2018;9.228.928.173.575.300;23.963.075.640.370.900;236921;12.024.980.750.817.900;6973.97;4495650000.0;8.811.079.034.081.620;19.374.999.984.400.000;2.525.628.116;651131;6727225469722.53;394845;21.315.562.710.620.000;2,88E+11;125423100;155
01/09/2018;4.282.342.836.298.730;16.433.415.603.648.000;213180;12.148.483.894.371.400;7044.81;4116050000.0;8.815.498.291.742.740;1887.5;192.117.222;564630;6727225469722.53;338890;186.881.197.275;2.05e-05;116163704;151
02/09/2018;42.101.738.055.238.200;15.020.562.200.325.900;187001;12.399.391.956.881.500;7189.58;4329540000.0;8.819.427.725.446.420;179.999.999.923;163.033.171;495998;6727225469722.53;294192;1.792.644.844.494;1,78E-02;93455529;144
03/09/2018;4.993.351.414.652.470;2.247.301.453.059.300;222753;12.554.998.326.974.800;7279.03;40.877.599.999.999.900;8.821.122.613.302.110;179.999.999.924;1.991.598.267;613352;6727225469722.53;341989;2.146.810.869.027;1,58E-02;121932358;144
04/09/2018;4.939.975.890.936.600;250.888.829.533.375;232139;12.528.502.140.607.800;7263.0;42.736.399.999.999.900;8.825.800.336.107.720;1575.0;241.065.379;629625;6727225469722.53;354519;23.173.364.114.999.900;2,69E-02;120666513;126
